ATUCHA-1,94.611,95.341,94.275,90.712,71.525,99.05,98.264,98.821,6.6,0,14.069,56.834
ATUCHA-2,61.242,59.73,12.998,0,0,0,7.174,47.879,49.54,13.006,0,0
EMBALSE,93.209,97.169,98.711,99.555,99.13,99.699,99.82,99.857,99.782,0.195,0,55.205
ARMENIAN-2,96.873,94.634,94.838,46.177,0,20.219,82.28,81.264,82.478,85.694,84.251,97.992
BELARUSIAN-1,100.429,100.174,97.298,82.156,0,0,0,0,0,0,68.578,100.086
DOEL-1,101.62,95.095,94.721,101.184,98.236,28.738,73.212,98.005,99.009,100.211,100.834,101.563
DOEL-2,101.468,101.424,99.756,9.845,98.952,98.069,92.45,96.669,97.821,92.118,99.627,100.394
DOEL-3,101.495,100.968,101.33,100.841,100.184,99.451,97.303,86.86,73.302,0,0,0
DOEL-4,100.102,99.922,99.83,98.933,99.02,91.707,97.301,96.459,98.124,98.975,99.547,99.959
TIHANGE-1,101.198,101.419,100.9,71.021,0,0,0,0,46.232,97.918,92.285,60.27
TIHANGE-2,99.465,99.938,99.557,96.392,88.871,65.126,0,72.127,98.23,98.407,99.983,100.166
TIHANGE-3,98.612,52.992,0,84.696,97.956,97.203,97.524,96.411,98.099,48.462,99.265,99.934
ANGRA-1,100.195,100.21,98.996,99.776,90.748,84.381,100.835,36.052,25.938,100.24,101.436,96.689
ANGRA-2,99.994,91.809,99.703,100.2,100.264,36.14,15.302,100.444,101.045,100.856,35.557,100.166
KOZLODUY-5,103.696,103.761,103.746,75.08,10.203,98.133,100.672,100.675,101.855,103.297,103.671,103.509
KOZLODUY-6,103.832,103.807,103.651,103.299,102.36,101.291,100.126,99.683,68.816,0.36,85.099,78.42
BRUCE-1,96.555,105.188,105.634,105.728,40.288,104.763,104.195,103.412,103.543,105.143,105.528,105.706
BRUCE-2,97.344,97.906,98.606,95.82,15.381,7.116,102.796,102.741,103.12,104.696,105.25,105.56
BRUCE-3,105.006,105.068,50.66,103.759,44.566,103.063,102.629,101.149,101.749,103.287,103.135,85.237
BRUCE-4,104.003,103.794,104.083,103.804,43.634,102.591,100.835,99.209,6.127,0,0,70.629
BRUCE-5,100.029,13.552,0,20.478,94.469,98.149,98.721,98.533,98.501,99.434,88.553,99.845
BRUCE-6,0,0,0,0,0,0,0,0,0,0,0,0
BRUCE-7,27.392,100.663,100.62,100.491,100.651,100.49,91.75,99.065,99.281,100.109,100.368,100.09
BRUCE-8,99.341,100.119,100.294,100.195,99.926,98.893,99.338,98.669,99.143,75.9,99.824,100.122
DARLINGTON-1,99.45,49.804,0,0,0,0,0,0,0,0,0,0
DARLINGTON-2,98.759,98.473,99.027,100.819,94.616,72.747,53.799,94.86,96.544,95.558,0,29.254
DARLINGTON-3,0,0,0,0,0,0,0,0,0,0,0,0
DARLINGTON-4,100.707,101.296,101.167,104.666,78.391,100.574,98.731,95.302,97.316,99.487,100.201,40.98
PICKERING-1,99.054,99.448,98.175,88.924,96.239,96.414,94.73,94.795,28.296,0,0,0
PICKERING-4,97.169,98.714,97.91,91.821,97.422,96.052,92.048,94.886,95.747,15.379,79.371,99.769
PICKERING-5,9.157,0,0,0,54.46,98.657,95.541,96.876,92.781,15.341,68.041,99.219
PICKERING-6,100.038,100.791,100.102,100.057,89.279,100.135,99.029,97.607,97.902,16.721,87.7,80.506
PICKERING-7,101.465,102.886,102.302,102.29,101.785,102.182,100.502,98.684,98.636,0,93.624,102.414
PICKERING-8,99.133,99.293,100.24,65.836,87.752,99.415,97.837,95.79,96.511,16.507,89.243,99.949
POINT LEPREAU,93.725,100.161,100.527,28.194,0,0,10.717,67.422,97.675,98.686,100.109,42.059
CHANGJIANG-1,96.255,102.933,102.159,99.689,99.885,98.177,98.198,98.2,97.961,99.727,99.199,92.226
CHANGJIANG-2,95.105,98.116,101.428,98.306,97.964,97.422,97.158,97.428,97.879,44.297,30.808,89.935
DAYA BAY-1,101.971,102.03,101.899,100.352,101.12,100.631,100.199,100.028,99.651,27.776,76.059,101.814
DAYA BAY-2,101.872,101.89,101.693,17.78,100.994,100.417,100.089,99.734,99.735,99.8,100.462,101.673
FANGCHENGGANG-1,100.758,87.058,102.266,99.836,95.051,66.235,98.656,99.488,99.888,100.224,101.207,100.597
FANGCHENGGANG-2,85.472,26.848,103.903,101.56,97.812,89.265,100.8,100.855,101.133,101.449,102.278,101.883
FANGJIASHAN-1,101.429,101.592,101.787,9.472,98.247,100.041,97.579,97.193,99.092,101.071,101.77,101.337
FANGJIASHAN-2,101.682,98.678,102.081,100.89,101.342,100.203,97.465,94.85,20.237,101.259,101.626,102.167
FUQING-1,100.283,100.516,100.504,100.345,100.116,99.368,98.116,85.556,0.125,99.443,100.135,100.373
FUQING-2,95.574,94.856,93.451,87.471,80.912,81.364,97.825,97.553,98.349,99.492,99.762,95.822
FUQING-3,88.564,73.452,95.343,76.637,82.585,92.62,97.353,97.107,98.033,99.241,99.428,95.358
FUQING-4,100.269,100.337,46.074,29.173,99.969,99.718,97.948,97.541,98.353,99.312,99.854,100.094
FUQING-5,0,0,35.322,94.961,92.285,65.762,100,67.954,100,98.662,98.854,98.231
FUQING-6,100,100,97.441,96.442,79.591,94.775,95.798,94.858,67.605,98.078,98.744,99.488
HAIYANG-1,97.128,95.104,91.706,97.141,99.599,98.931,97.165,96.736,97.978,53.753,97.975,92.378
HAIYANG-2,94.773,83.305,94.082,97.469,99.073,99.187,97.405,96.868,97.291,84.3,99.575,100.246
HONGYANHE-1,99.078,94.606,28.296,72.574,93.869,89.87,94.848,93.644,68.063,61.699,93.535,92.938
