"ATUCHA-1",96.70,97.88,79.27,0.00,0.00,0.00,45.72,89.95,97.95,87.72,97.12,94.85
"ATUCHA-2",59.03,80.62,81.46,70.14,64.71,78.02,88.37,71.66,27.47,4.11,71.69,81.04
"EMBALSE",0.00,0.00,0.00,0.00,0.00,6.35,65.70,0.00,0.00,0.00,4.57,67.40
"ARMENIAN-2",93.26,91.69,89.83,85.74,69.61,86.73,81.35,85.46,48.99,19.85,93.71,94.36
"DOEL-1",87.37,37.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20
"DOEL-2",101.39,101.58,101.55,100.36,45.02,100.19,99.31,98.92,99.51,74.18,0.00,19.90
"DOEL-3",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.61
"DOEL-4",100.32,100.19,99.88,99.92,99.50,99.00,98.14,88.10,0.00,42.83,99.50,99.61
"TIHANGE-1",97.38,101.79,101.83,98.24,99.77,62.30,0.00,0.00,11.95,99.37,99.87,74.28
"TIHANGE-2",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.34
"TIHANGE-3",94.98,97.48,64.51,0.00,65.14,98.91,95.32,51.93,99.29,99.77,99.57,100.16
"ANGRA-1",93.69,54.67,63.58,98.98,21.05,0.00,70.62,89.10,96.31,80.15,100.16,100.15
"ANGRA-2",99.20,99.69,100.21,100.84,101.30,101.26,101.24,92.18,70.27,13.00,98.68,100.46
"KOZLODUY-5",101.61,99.93,101.57,31.76,34.16,97.22,98.22,99.16,99.90,101.10,101.39,101.46
"KOZLODUY-6",101.70,103.94,103.45,103.22,102.09,101.14,98.75,85.29,9.46,12.03,101.67,102.31
"BRUCE-1",97.37,0.00,71.22,99.45,98.75,101.66,97.91,85.16,98.55,99.64,91.27,100.39
"BRUCE-2",101.25,101.39,93.65,101.49,101.06,101.73,101.44,101.00,100.80,101.56,97.32,92.13
"BRUCE-3",90.57,99.76,101.28,102.28,55.54,95.59,99.63,101.62,40.65,82.23,98.17,99.98
"BRUCE-4",102.33,102.48,102.66,102.90,97.37,99.14,53.45,0.00,0.00,0.00,66.21,99.13
"BRUCE-5",99.40,98.86,81.44,47.40,53.30,95.58,94.95,93.89,98.06,99.12,90.46,84.63
"BRUCE-6",99.11,99.23,98.41,25.00,0.00,0.00,91.22,99.18,99.02,91.81,94.85,98.05
"BRUCE-7",84.38,100.33,96.76,45.87,60.54,96.42,98.45,97.38,98.81,99.59,89.26,92.99
"BRUCE-8",98.87,100.00,96.68,41.54,60.51,90.39,98.95,97.11,98.19,83.74,93.81,94.89
"DARLINGTON-1",98.41,98.03,97.78,97.55,97.44,12.21,97.87,97.27,37.63,0.00,97.32,24.92
"DARLINGTON-2",92.67,99.99,100.32,87.82,100.04,98.21,97.40,96.55,37.11,0.00,92.48,97.94
"DARLINGTON-3",99.60,99.71,99.55,99.57,99.47,99.38,56.01,97.19,30.22,0.00,0.00,0.56
"DARLINGTON-4",91.51,93.71,100.07,100.31,100.16,99.70,99.09,98.19,33.81,2.17,100.41,100.70
"PICKERING-1",13.00,98.57,100.08,92.42,0.00,0.00,0.00,14.59,95.15,91.02,98.37,94.08
"PICKERING-4",92.46,96.31,99.27,98.04,95.79,98.74,96.41,80.27,85.78,97.87,95.36,98.66
"PICKERING-5",33.00,0.00,0.00,0.00,55.38,96.78,98.16,98.43,96.47,97.58,99.06,98.38
"PICKERING-6",80.55,95.63,81.10,99.92,100.00,96.31,97.39,97.84,60.11,0.00,0.00,0.00
"PICKERING-7",56.05,86.75,77.43,99.55,100.01,98.76,94.58,98.43,97.06,98.71,100.12,100.17
"PICKERING-8",100.40,100.83,101.21,99.61,100.10,98.22,52.50,96.92,92.14,98.83,99.52,99.32
"POINT LEPREAU",100.35,100.87,57.78,33.70,86.89,58.76,77.19,16.74,76.10,81.95,99.35,99.72
"CEFR",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"CHANGJIANG-1",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.80,7.47
"DAYA BAY-1",100.50,101.15,29.34,0.00,18.30,100.71,100.73,100.85,100.85,101.03,101.44,101.78
"DAYA BAY-2",85.05,99.21,100.98,101.02,99.13,100.25,100.09,100.25,100.17,100.39,101.04,101.57
"FANGCHENGGANG-1",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.42,18.96,68.80
"HONGYANHE-1",92.70,84.45,46.22,2.85,86.98,95.93,93.75,94.22,86.20,90.22,83.48,93.44
"HONGYANHE-2",0.00,0.00,30.61,94.52,39.56,72.58,78.66,0.00,46.00,39.78,0.00,48.05
"HONGYANHE-3",0.00,0.00,6.65,13.02,14.66,0.00,11.49,83.54,90.96,53.12,29.81,0.00
"LINGAO-1",98.88,97.09,100.75,100.16,99.71,99.22,99.25,99.24,82.46,0.00,58.85,100.63
"LINGAO-2",97.68,73.00,100.77,56.76,66.18,99.70,98.73,99.83,96.82,95.83,100.13,100.96
"LINGAO-3",0.00,82.97,102.28,94.40,100.47,100.98,100.86,101.01,98.21,97.86,101.61,102.39
"LINGAO-4",98.22,58.06,23.54,101.85,98.53,100.58,100.43,100.86,95.81,93.57,101.33,102.38
"NINGDE-1",100.23,92.23,96.18,97.82,99.08,92.43,93.94,98.48,90.01,0.00,65.14,95.85
"NINGDE-2",99.84,54.15,0.00,13.05,94.74,89.22,89.35,86.78,80.97,92.03,85.87,89.86
"NINGDE-3",0.00,0.00,5.08,20.37,32.62,66.84,76.28,74.37,81.49,92.38,86.47,88.07
"QINSHAN-1",104.24,90.06,103.92,104.39,103.77,103.12,100.31,89.87,0.92,99.04,104.28,103.31
"QINSHAN 2-1",103.47,97.85,103.19,103.13,89.52,0.00,83.89,98.89,96.94,95.85,96.94,101.70
"QINSHAN 2-2",103.28,97.64,102.94,66.85,84.13,97.20,99.18,99.37,98.63,43.50,100.72,101.47
"QINSHAN 2-3",100.67,75.29,101.41,101.44,101.17,99.17,99.40,96.81,67.24,58.87,79.40,19.07
"QINSHAN 2-4",13.31,70.03,103.01,102.99,102.58,100.64,99.34,98.35,96.96,99.62,99.71,99.03
"QINSHAN 3-1",100.25,94.63,96.41,0.00,1.18,92.42,95.02,94.83,94.45,95.67,98.51,99.70
"QINSHAN 3-2",99.63,94.32,99.53,99.10,96.04,95.59,95.89,94.75,96.23,98.16,68.76,99.27
