"ATUCHA-1",95.54,96.58,96.86,90.18,99.30,98.65,98.63,96.42,86.42,95.40,96.71,87.14
"EMBALSE",98.63,98.28,82.05,0.00,28.36,71.93,98.77,98.55,98.41,98.11,97.98,22.69
"ARMENIAN-2",90.42,77.35,88.58,84.44,54.21,70.81,75.54,76.44,81.70,41.04,1.99,92.30
"DOEL-1",49.05,102.15,100.76,106.22,79.43,98.94,99.12,99.85,100.63,101.04,63.69,76.76
"DOEL-2",102.39,100.30,105.97,100.72,0.00,75.22,99.16,99.54,100.45,94.11,101.34,101.76
"DOEL-3",101.43,101.67,101.00,100.75,95.47,50.27,29.00,83.23,100.05,100.56,101.16,101.03
"DOEL-4",33.79,40.69,100.35,100.42,100.15,95.42,97.90,98.32,99.25,98.65,100.31,8.78
"TIHANGE-1",102.24,96.11,55.98,5.20,99.58,98.42,87.00,97.20,99.02,99.94,100.49,100.02
"TIHANGE-2",101.13,101.26,101.72,101.45,97.51,99.49,97.97,98.78,99.87,101.21,100.90,98.04
"TIHANGE-3",100.51,100.77,100.35,100.44,99.60,98.28,93.33,98.41,32.20,0.09,61.07,99.95
"ANGRA-1",98.76,95.94,98.01,64.74,94.57,98.57,45.82,13.42,78.30,44.42,95.52,91.84
"ANGRA-2",99.45,96.12,99.97,85.72,82.69,100.24,100.35,100.40,100.23,90.33,0.00,85.33
"KOZLODUY-5",100.79,97.79,100.98,84.66,0.00,57.98,100.67,99.87,100.84,101.16,102.03,102.61
"KOZLODUY-6",75.77,102.50,97.35,91.05,100.72,100.12,100.24,98.33,48.87,0.00,82.16,102.56
"BRUCE-3",60.75,85.69,-0.26,13.60,48.14,73.43,98.18,89.53,88.00,99.59,65.04,100.00
"BRUCE-4",47.70,99.25,99.82,99.78,99.75,98.90,97.54,95.65,88.62,98.23,98.42,98.73
"BRUCE-5",100.00,99.14,99.34,98.48,100.00,94.35,92.75,97.13,99.11,70.10,73.49,99.69
"BRUCE-6",100.00,99.24,99.66,100.00,44.14,0.00,14.07,98.20,64.88,99.65,98.68,99.82
"BRUCE-7",78.90,98.58,99.88,100.00,97.78,99.74,98.31,98.24,99.22,100.12,55.88,100.96
"BRUCE-8",97.52,98.21,100.00,100.00,100.00,100.00,98.08,98.18,98.73,98.90,98.07,99.56
"DARLINGTON-1",98.53,69.82,99.70,99.54,98.54,98.28,97.23,75.97,96.45,97.71,98.26,98.49
"DARLINGTON-2",99.86,99.54,98.43,98.82,98.99,95.65,97.27,93.70,28.49,0.00,62.36,100.11
"DARLINGTON-3",100.05,100.47,99.88,98.94,99.57,80.91,97.80,95.70,97.41,99.75,99.81,99.88
"DARLINGTON-4",99.80,14.02,0.00,40.78,98.65,98.64,98.54,26.81,97.91,99.84,99.96,99.72
"GENTILLY-2",100.00,100.00,100.00,30.69,0.00,0.00,0.00,90.77,95.51,95.24,43.64,98.11
"PICKERING-1",51.64,68.63,50.98,38.47,0.00,0.00,0.00,33.28,95.65,98.46,97.04,100.08
"PICKERING-4",34.03,99.22,99.86,40.05,6.05,98.01,81.32,80.26,99.10,93.20,73.30,51.30
"PICKERING-5",98.12,97.93,97.71,43.08,11.12,96.78,96.63,83.99,94.59,86.13,97.37,98.71
"PICKERING-6",98.59,99.37,100.16,46.67,20.51,98.57,85.43,83.35,98.39,98.89,97.51,100.00
"PICKERING-7",98.56,99.62,98.94,43.19,3.99,95.89,96.58,94.53,72.24,0.00,0.00,73.69
"PICKERING-8",82.64,96.59,94.90,39.33,0.00,0.00,35.62,84.49,94.83,96.89,96.90,97.18
"POINT LEPREAU",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"DAYA BAY-1",99.91,99.97,99.95,100.01,99.44,99.80,99.10,98.66,98.54,66.72,2.73,98.02
"DAYA BAY-2",101.10,101.16,101.08,73.78,41.04,100.39,99.70,99.22,99.24,99.49,99.25,100.67
"LINGAO-1",101.29,38.62,83.19,101.50,99.12,100.70,100.08,99.68,98.19,98.11,100.96,100.69
"LINGAO-2",79.34,96.25,101.06,101.18,100.67,100.13,99.95,100.10,99.95,98.21,100.98,19.96
" LINGAO-3",0.00,0.00,0.00,0.00,0.00,0.00,16.66,35.71,48.12,0.00,98.78,101.89
"QINSHAN-1",102.15,90.91,102.97,102.40,102.55,99.29,3.92,7.21,96.02,101.69,103.70,103.78
"QINSHAN 2-1",5.92,100.54,103.77,102.39,102.20,101.47,100.73,98.13,99.34,101.53,102.12,103.16
" QINSHAN 2-2",100.73,100.35,103.54,103.72,47.03,9.66,100.88,98.78,99.30,100.85,103.32,90.65
" QINSHAN 2-3",0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.97,18.62,100.37,85.61,103.64
"QINSHAN 3-1",102.61,102.14,104.26,104.18,33.51,58.86,99.84,98.22,99.43,102.89,104.05,90.37
"QINSHAN 3-2",29.02,77.61,103.92,103.92,102.69,100.71,99.54,97.88,99.54,102.64,104.02,103.72
" TIANWAN-1",106.72,105.88,57.95,0.00,95.49,104.78,105.36,105.43,106.18,106.40,106.73,105.73
" TIANWAN-2",106.70,104.42,106.38,81.87,64.25,0.00,96.78,105.56,106.12,105.11,106.75,62.98
"CHINSHAN-1",100.00,99.99,99.76,85.94,0.00,35.28,99.99,99.99,99.58,98.90,79.65,99.75
"CHINSHAN-2",99.34,99.98,97.68,98.53,100.00,87.31,100.00,100.00,98.46,100.00,100.00,99.75
"KUOSHENG-1",100.61,100.59,99.08,100.47,99.91,98.35,99.01,98.48,98.06,18.44,93.77,100.33
"KUOSHENG-2",71.18,98.23,66.06,10.19,98.70,85.19,96.92,97.86,95.21,94.50,98.74,98.22
"MAANSHAN-1",100.21,100.12,99.87,99.78,99.47,99.26,99.12,98.87,99.19,99.27,49.17,40.20
"MAANSHAN-2",100.62,100.45,100.29,100.24,99.96,99.77,99.52,97.73,99.43,99.09,99.90,100.13
"DUKOVANY-1",102.92,103.05,102.82,102.46,100.97,100.08,99.17,99.44,34.30,94.84,102.68,103.15
"DUKOVANY-2",102.10,102.29,101.90,56.15,71.93,99.58,97.49,98.42,100.71,101.44,100.84,101.60
"DUKOVANY-3",81.78,93.26,0.00,75.09,98.52,96.81,95.88,97.18,98.31,99.51,22.84,96.17
"DUKOVANY-4",99.38,102.35,101.49,101.29,100.80,99.43,98.56,98.43,99.59,24.96,0.00,4.72
"TEMELIN-1",100.27,95.82,100.68,100.89,100.19,98.46,47.27,0.00,0.00,54.43,100.64,100.45
"TEMELIN-2",99.29,100.79,99.33,99.52,-0.03,-0.46,85.55,92.36,100.35,100.53,100.59,97.45
"LOVIISA-1",101.99,101.73,101.62,101.84,101.07,100.17,90.93,20.05,88.79,100.46,101.42,101.90
"LOVIISA-2",101.83,101.63,101.73,101.87,100.95,100.44,97.56,90.02,9.34,54.03,101.96,102.28
"OLKILUOTO-1",100.62,100.41,100.55,100.14,45.66,60.60,96.07,96.74,98.79,99.46,100.06,99.06
"OLKILUOTO-2",100.70,101.01,100.93,100.34,50.41,95.03,96.35,96.63,98.91,100.38,100.84,101.19
"BELLEVILLE-1",97.54,96.48,81.02,0.00,0.00,0.00,0.00,41.15,88.41,95.80,98.79,98.49
"BELLEVILLE-2",97.21,96.97,96.40,90.18,89.58,91.59,93.50,92.93,76.40,0.00,0.00,0.55
"BLAYAIS-1",98.81,98.54,83.80,0.00,63.71,93.93,90.38,90.29,90.84,91.69,97.20,99.40
"BLAYAIS-2",102.82,102.38,101.95,101.99,101.56,100.11,48.10,35.11,80.85,0.00,81.05,102.44
"BLAYAIS-3",101.58,103.15,102.61,102.64,101.71,100.52,98.35,57.08,0.00,43.87,92.27,102.41
"BLAYAIS-4",99.42,99.52,98.93,97.72,65.18,5.49,95.72,94.19,90.08,81.17,85.27,99.05
"BUGEY-2",93.60,77.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.76,98.23
"BUGEY-3",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BUGEY-4",95.01,96.71,99.49,99.57,91.12,94.46,90.14,93.35,93.38,95.95,98.56,100.37
"BUGEY-5",0.00,46.86,88.67,96.13,94.91,80.04,94.93,80.85,70.46,72.80,95.66,99.61
"CATTENOM-1",99.03,99.39,86.61,98.26,97.04,95.57,94.47,95.86,9.65,73.34,91.62,98.17
"CATTENOM-2",91.98,84.52,75.36,74.12,78.87,72.05,75.70,52.37,94.09,87.23,58.83,89.38
"CATTENOM-3",100.36,99.78,98.40,99.79,17.81,0.00,34.38,91.45,92.87,92.60,97.76,99.21
"CATTENOM-4",97.57,80.36,27.63,0.00,0.00,50.72,85.66,77.39,90.19,93.82,92.01,95.51
"CHINON B-1",85.82,86.78,0.00,0.00,43.10,94.78,30.15,0.00,4.09,89.71,99.12,99.81
"CHINON B-2",99.75,87.83,95.72,98.83,91.70,95.66,97.29,91.93,32.22,0.00,0.00,76.77
"CHINON B-3",64.11,83.42,96.76,94.00,89.71,92.16,97.24,98.42,99.09,99.50,39.45,28.38
"CHINON B-4",95.07,99.40,98.62,52.60,0.00,0.00,0.00,0.00,12.13,98.17,98.35,99.55
"CHOOZ B-1",96.27,91.80,95.08,95.28,21.15,0.00,0.00,1.85,93.95,97.82,100.03,101.24
"CHOOZ B-2",98.29,97.53,97.92,86.29,96.43,94.38,86.92,95.57,86.39,2.33,41.74,98.09
"CIVAUX-1",94.86,94.75,72.91,31.54,0.00,88.65,96.50,96.78,97.63,98.14,99.29,100.43
"CIVAUX-2",99.53,99.49,91.69,98.24,93.65,95.93,95.81,97.31,90.32,39.29,17.04,98.56
"CRUAS-1",93.66,74.18,96.09,98.25,97.56,35.58,1.87,91.25,94.61,96.96,98.27,98.60
"CRUAS-2",99.00,99.24,97.95,97.81,96.06,94.99,80.38,0.00,0.00,0.00,33.08,97.85
"CRUAS-3",100.46,100.20,99.03,98.81,97.22,96.84,72.27,0.00,3.92,98.57,72.92,100.43
"CRUAS-4",100.19,98.30,100.73,29.95,0.00,0.00,1.50,87.94,95.58,92.96,99.45,60.39
"DAMPIERRE-1",100.03,99.53,98.54,97.89,3.27,36.96,90.88,78.94,88.94,97.72,96.57,90.73
"DAMPIERRE-2",92.67,38.36,0.00,0.00,41.30,81.26,93.31,92.53,93.06,98.34,97.31,99.68
"DAMPIERRE-3",90.48,98.11,74.78,98.06,98.23,97.18,96.28,41.03,37.78,97.31,95.40,98.62
"DAMPIERRE-4",101.17,100.59,100.61,100.55,99.08,12.75,0.00,83.84,98.69,99.07,99.98,100.94
"FESSENHEIM-1",0.00,0.00,12.36,92.22,84.81,93.97,70.29,95.18,97.27,61.35,97.87,98.31
"FESSENHEIM-2",64.64,93.04,84.16,88.99,92.79,93.89,90.40,91.91,42.49,89.16,95.87,95.97
"FLAMANVILLE-1",0.11,88.19,45.49,15.62,92.53,85.94,95.18,86.14,90.83,84.41,96.32,98.04
