BALAKOVO-4,109.975,109.998,108.106,108.922,109.02,106.665,106.371,107.015,107.876,109.135,109.761,109.996,108.565
BELOYARSK-3,85.572,85.907,86.343,86.215,85.553,84.505,9.833,18.527,71.733,101.26,101.223,100.252,76.255
BELOYARSK-4,54.578,0,24.99,95.737,91.086,8.376,71.449,98.466,98.885,66.536,61.113,99.358,64.546
BILIBINO-2,34.555,33.725,26.417,22.727,0,0,30.217,23.24,22.778,14.064,38.523,28.531,22.86
BILIBINO-3,18.634,16.719,15.652,5.354,24.841,69.444,35.875,15.225,22.715,11.229,31.97,38.441,25.481
BILIBINO-4,15.335,13.95,1.967,30.164,14.822,53.472,29.13,9.457,9.811,11.095,23.131,53.8,22.147
KALININ-1,5.068,0,0,0,0,25.6,105.393,106.675,107.176,108.012,108.061,108.101,56.437
KALININ-2,107.427,108.309,108.396,108.204,106.845,104.728,89.989,106.577,108.146,108.265,108.381,108.381,106.112
KALININ-3,107.012,107.103,107.144,91.035,0,86.132,102.99,104.268,104.743,105.957,106.81,107.203,94.097
KALININ-4,106.519,106.837,106.851,102.781,105.307,102.794,101.357,102.834,103.441,105.823,105.904,97.319,103.967
KOLA-1,100.545,70.18,0,0,77.868,56.31,85.782,69.955,95.72,77.487,67.012,86.489,65.706
KOLA-2,95.338,75.791,91.116,74.511,78.704,28.452,46.776,30.537,0,81.773,102.42,102.63,67.466
KOLA-3,85.089,92.756,92.956,97.655,60.972,37.888,0,69.112,102.697,96.766,96.441,87.272,76.469
KOLA-4,81.159,103.544,104.865,105.662,4.992,29.648,55.988,96.654,107.046,107.568,108.742,108.926,84.427
KURSK-2,103.109,0,0,0,0,0,0,0,0,0,0,0,103.109
KURSK-3,104.003,104.816,102.9,98.943,33.012,0,55.39,93.832,95.907,98.407,100.05,100.007,82.242
KURSK-4,104.571,104.153,103.325,100.028,99.471,96.251,92.299,69.3,0,47.561,105.516,104.259,85.57
LENINGRAD 2-1,35.422,98.05,60.45,94.864,98.522,86.503,95.323,41.639,0,12.334,76.634,99.953,66.493
LENINGRAD 2-2,92.568,0,59.969,99.013,98.09,93.9,91.279,90.241,95.208,96.868,93.648,98.909,84.477
LENINGRAD-3,102.289,99.592,99.357,99.059,10.061,10.026,96.365,96.847,96.918,88.587,103.027,103.218,83.764
LENINGRAD-4,101.118,80.379,0,0,84.565,98.066,96.075,97.437,97.706,101.086,102.894,101.456,80.122
NOVOVORONEZH 2-1,100.222,100.085,99.468,96.872,90.013,77.662,66.808,82.084,91.79,96.872,98.879,99.479,91.644
NOVOVORONEZH 2-2,82.663,100.461,99.984,0,37.925,93.796,87.309,91.574,95.008,97.102,98.812,99.521,82.023
NOVOVORONEZH-4,100.757,0,78.324,100.848,97.616,94.042,94.213,94.763,97.402,99.153,101.026,101.471,88.674
NOVOVORONEZH-5,100.426,98.834,92.011,94.924,56.975,93.355,81.688,40.284,0,56.148,100.046,94.338,75.666
ROSTOV-1,104.214,104.108,104.226,101.473,101.215,93.94,96.804,94.957,100.876,55.131,1.258,104.378,88.618
ROSTOV-2,109.051,109.029,109.001,107.331,107.484,103.984,70.84,0,73.755,58.017,108.421,108.841,88.598
ROSTOV-3,101.297,107.547,107.406,104.855,105.865,68.614,25.75,103.768,105.22,105.988,107.157,108.014,95.888
ROSTOV-4,72.584,2.432,95.645,97.66,100.078,93.594,88.466,91.472,97.114,97.889,101.282,102.405,87.062
SMOLENSK-1,83.679,105.219,105.319,104.162,99.927,0,0,40.516,100.934,103.185,106.574,107.154,79.603
SMOLENSK-2,100.825,104.284,40.847,14.648,49.255,98.578,97.521,98.251,98.229,102.656,105.136,105.472,84.595
SMOLENSK-3,37.877,33.751,105.863,105.702,103.17,101.115,80.599,100.443,98.945,102.25,105.052,106.116,90.243
BOHUNICE-3,98.087,97.657,97.468,95.53,95.865,54.754,-0.773,37.432,96.704,97.963,94.958,82.508,78.84
BOHUNICE-4,99.258,98.784,98.845,89.31,-0.428,30.188,95.38,95.331,96.183,98.196,77.051,98.443,81.373
MOCHOVCE-1,101.839,101.057,92.779,18.6,98.587,96.728,88.265,95.87,99.219,97.799,100.959,100.378,91.084
MOCHOVCE-2,100.456,100.108,99.811,97.799,98.246,97.239,95.825,95.375,26.245,98.787,101.108,101.256,92.78
MOCHOVCE-3,98.424,99.934,100.39,98.451,51.838,0,61.763,64.037,99.269,57.579,77.781,101.967,74.53
KRSKO,101.468,101.495,101.265,0.073,91.1,99.74,98.358,97.282,98.98,100.372,100.742,100.79,90.801
KOEBERG-1,99.101,100.817,101.15,101.403,101.098,95.656,99.118,101.556,52.707,101.794,101.864,100.937,96.503
KOEBERG-2,0,0,0,0,0,0,0,0,0,0,0,0.352,0.03
ALMARAZ-1,99.298,89.605,34.837,98.927,97.916,90.913,96.093,95.331,96.247,17.976,69.52,99.163,82.036
ALMARAZ-2,100.057,99.983,88.842,0,75.42,97.971,97.47,96.67,97.095,98.812,99.555,99.606,87.71
ASCO-1,99.869,94.811,63.968,99.869,83.703,98.25,96.206,95.638,96.292,99.043,2.425,22.758,79.379
ASCO-2,99.872,74.473,99.859,78.875,98.328,98.489,96.44,95.905,96.448,98.848,34.169,36.921,84.182
COFRENTES,89.341,90.907,17.063,62.104,92.701,98.827,86.591,96.62,98.986,97.599,88.106,99.238,84.793
TRILLO-1,98.166,87.392,58.58,58.681,19.157,60.77,97.429,97.388,98.12,98.29,98.409,98.713,80.91
VANDELLOS-2,94.609,99.777,99.75,80.395,0,48.112,97.098,95.537,97.351,98.265,98.808,99.542,84.05
FORSMARK-1,99.089,95.987,97.793,93.507,86.95,91.93,15.956,92.99,94.282,93.702,97.989,100.696,85.505
FORSMARK-2,45.367,80.68,84.167,64.937,21.902,92.23,94.338,88.225,70.022,72.061,93.275,99.181,75.453
FORSMARK-3,100.975,100.583,79.187,96.852,92.315,53.371,93.323,90.041,0,0,0,0,58.884
OSKARSHAMN-3,90.467,99.035,98.796,18.361,70.476,96.429,96.547,90.034,96.976,96.205,98.27,98.557,87.559
RINGHALS-3,99.221,100.267,100.083,99.357,42.403,0,27.695,94.712,95.603,97.805,98.959,99.904,79.623
RINGHALS-4,100.375,100.456,100.247,99.633,97.245,76.536,81.563,41.004,43.659,97.962,99.173,100.071,86.491
BEZNAU-1,100.849,100.792,100.731,84.442,-0.327,35.266,97.561,94.402,88.55,10.436,100.417,100.648,75.991
BEZNAU-2,100.405,100.329,100.35,100.157,87.847,98.768,97.485,52.543,98.076,99.355,100.053,100.214,94.55
GOESGEN,99.308,99.025,98.96,98.4,75.93,10.573,96.548,96.491,97.931,98.312,99.235,99.806,89.295
LEIBSTADT,100.095,99.67,99.606,92.029,0,92.282,96.919,96.179,97.918,96.051,99.434,99.743,89.034
MAANSHAN-1,101.001,101.087,100.935,100.179,100.14,97.701,71.268,0,0,0,0,0,96.323
MAANSHAN-2,101.702,101.632,101.62,98.651,100.873,100.579,100.492,100.263,100.166,62.944,0,76.548,87.177
BARAKAH-1,101.623,76.301,81.408,100.866,99.971,98.701,98.108,97.851,97.86,99.243,100.12,101.472,96.2
BARAKAH-2,93.493,91.684,78.273,90.938,91.394,99.394,98.637,97.746,53.388,24.069,101.417,102.272,85.179
BARAKAH-3,102.244,100.665,68.648,0,62.408,98.85,97.895,98.083,98.081,100.021,100.872,102.045,85.861
BARAKAH-4,0,0,5.59,34.993,50.141,0,5.364,94.273,98.625,92.787,40.156,102.3,56.185
HARTLEPOOL A-1,15.626,-1.97,67.592,98.916,97.197,20.523,74.516,96.349,86.366,63.518,91.451,12.211,60.376
HARTLEPOOL A-2,23.483,-1.332,-1.387,92.63,98.092,93.735,93.95,70.118,-0.005,27.549,90.495,95.898,57.123
HEYSHAM A-1,-1.493,-1.268,7.041,92.623,102.465,102,101.595,99.937,22.905,91.49,103.136,102.48,68.841
HEYSHAM A-2,-1.7,-0.901,-1.525,87.056,96.928,96.049,32.606,96.497,96.811,97.379,77.091,-1.932,56.159
HEYSHAM B-1,22.258,99.334,99.806,99.048,24.309,67.372,97.709,96.329,66.145,85.754,98.999,81.216,78.021
HEYSHAM B-2,99.269,99.508,43.473,100.376,99.445,84.427,49.054,77.482,98.674,98.796,56.177,44.441,79.094
SIZEWELL B,100.293,100.515,100.454,100.376,100.178,99.885,99.616,99.128,99.406,24.162,-1.268,90.562,84.453
TORNESS-1,61.818,102.254,102.48,15.436,-0.78,18.985,102.491,84.422,99.264,54.324,100.177,102.948,70.268
TORNESS-2,101.426,99.712,85.378,70.498,101.894,100.998,12.39,53.433,102.782,102.066,82.588,58.944,80.819
ANO-1,102.46,102.121,102.757,87.975,29.095,100.552,99.727,99.923,100.723,101.39,101.885,60.912,90.655
ANO-2,102.264,102.01,101.873,101.634,101.026,100.452,100.345,100.387,80.925,9.932,101.795,102.074,91.96
BEAVER VALLEY-1,103.522,103.567,103.154,41.165,25.322,98.545,100.679,100.893,101.679,102.831,103.245,103.828,90.682
BEAVER VALLEY-2,102.113,102.231,91.756,101.522,100.798,99.965,99.653,99.877,100.464,38.234,52.865,102.126,90.926
BRAIDWOOD-1,101.789,102.217,96.788,36.051,78.473,100.281,99.568,99.631,100.302,101.692,101.955,102.151,93.456
BRAIDWOOD-2,101.738,101.683,101.52,101.161,100.065,99.483,98.684,98.761,98.778,33.868,101.734,101.907,94.853
BROWNS FERRY-1,81.764,102.09,103.887,83.222,82.83,102.749,101.16,95.965,6.07,103.964,104.863,105.908,89.638
BROWNS FERRY-2,105.96,105.09,105.74,104.01,100.74,96.28,98.37,96.02,101.02,99.62,103.02,106.32,101.84
BROWNS FERRY-3,99.902,45.747,18.008,103.757,101.528,95.769,97.364,97.155,98.69,74.346,103.739,103.76,86.729
BRUNSWICK-1,102.502,37.125,54.916,103.395,102.984,101.111,101.705,102.11,101.583,56.181,103.528,103.915,89.401
BRUNSWICK-2,101.93,101.83,100.32,101.35,100.15,98.97,99.93,100.47,100.88,101.42,101.95,101.52,100.89
BYRON-1,103.388,103.009,102.627,102.11,100.876,99.51,100.782,99.738,22.923,89.462,103.068,103.378,94.326
BYRON-2,103.57,103.38,103.19,102.72,101.96,100.79,100.92,100.86,101.50,102.28,102.75,103.24,102.26
CALLAWAY-1,102.276,77.855,101.584,100.981,100.047,98.864,98.497,98.895,99.612,100.619,101.293,102.126,98.649
CALVERT CLIFFS-1,101.32,32.029,94.032,104.344,103.438,101.786,98.983,99.646,100.842,101.732,103.12,104.465,95.749
CALVERT CLIFFS-2,104.387,89.157,98.395,102.55,102.839,101.388,78.829,99.023,100.443,90.816,102.481,103.689,97.839
CATAWBA-1,102.068,101.874,101.395,100.813,100.247,99.641,99.077,99.393,88.42,6.212,101.962,100.69,91.697
CATAWBA-2,101.986,101.872,48.147,52.225,101.191,100.596,99.967,99.939,88.95,87.865,101.057,99.943,90.305
CLINTON-1,103.22,103.36,102.60,103.34,102.49,102.63,102.37,102.41,100.29,102.95,102.73,103.36,102.65
COMANCHE PEAK-1,102.136,101.974,101.661,101.539,79.382,100.129,99.573,99.45,99.97,100.48,101.505,101.784,99.098
COMANCHE PEAK-2,101.246,98.861,72.041,100.576,100,99.087,98.401,98.319,98.977,61.786,34.332,101.227,88.738
COOK-1,105.89,105.43,105.15,103.73,99.37,91.32,98.87,97.33,99.13,100.91,103.33,105.57,101.33
COOK-2,103.168,101.493,65.652,0,79.619,88.018,91.77,98.086,99.157,101.493,102.904,104.123,86.362
COOPER,103.461,104.783,103.932,103.914,102.716,102.009,100.181,87.601,83.598,0,87.472,104.711,90.242
DAVIS BESSE-1,102.247,102.302,11.042,101.184,101.399,100.85,100.694,100.757,101.069,101.567,101.965,102.231,93.827
DIABLO CANYON-1,99.94,99.98,100.40,100.46,100.37,100.21,99.87,96.28,87.05,95.05,100.15,100.00,98.32
DIABLO CANYON-2,100.662,100.485,100.575,19.291,23.601,101.381,101.218,101.081,100.375,99.816,101.01,100.84,87.534
DRESDEN-2,104.65,103.75,103.30,102.18,100.08,100.74,101.62,101.35,98.77,101.49,103.88,103.48,102.11
DRESDEN-3,105.303,104.428,99.868,103.078,100.401,101.033,101.448,85.48,98.203,70.808,47.832,106.395,93.692
FARLEY-1,105.438,105.564,105.111,20.192,63.038,103.036,103.007,101.576,103.668,104.51,104.538,105.219,93.796
FARLEY-2,103.805,92.557,103.273,102.837,101.682,101.576,101.348,101.36,101.84,102.882,102.497,103.45,101.635
FERMI-2,76.777,89.471,72.015,0,60.551,101.035,100.956,100.937,101.335,101.935,103.408,103.788,84.413
FITZPATRICK,104.716,104.686,104.149,104.482,103.66,102.104,100.593,65.252,38.716,103.552,104.338,101.381,94.829
GINNA,103.652,103.697,103.62,103.545,103.06,101.915,100.029,100.234,95.422,49.556,103.272,103.58,97.561
GRAND GULF-1,87.207,100.52,3.171,98.85,91.274,98.576,99.603,98.828,100.279,100.934,56.573,100.42,86.257
HARRIS-1,103.559,103.487,97.935,24.588,53.597,97.432,99.789,100.161,100.712,102.052,102.617,103.502,90.82
HATCH-1,83.418,8.011,32.225,101.023,100.336,99.79,86.671,99.791,70.866,89.881,101.474,101.109,81.492
HATCH-2,103.01,103.02,101.76,102.05,101.05,100.62,100.24,100.28,94.45,101.09,101.24,90.09,99.90
HOPE CREEK-1,93.886,101.208,89.525,6.149,49.092,96.842,100.919,101.251,99.312,102.529,102.989,104.489,87.396
LASALLE-1,98.3,55.528,63.958,102.782,100.497,100.809,99.653,99.842,100.149,101.854,100.318,102.908,94.019
LASALLE-2,102.46,102.66,102.58,101.96,100.84,99.93,98.52,98.86,99.48,101.34,102.00,101.92,101.04
LIMERICK-1,87.749,100.538,91.469,24.607,99.775,99.829,99.42,100.067,100.314,101.865,101.954,103.344,92.654
LIMERICK-2,104.15,103.90,103.13,102.43,101.23,100.05,99.15,100.04,98.35,102.37,101.76,103.87,101.70
MCGUIRE-1,101.84,102.96,102.83,102.83,102.15,100.88,100.39,100.50,100.85,101.70,102.27,102.75,101.82
MCGUIRE-2,102.236,102.212,101.994,101.856,101.709,100.944,99.636,96.717,26.424,101.429,101.906,102.145,95.027
MILLSTONE-2,100.209,100.018,99.94,99.7,99.441,99.187,98.63,95.84,98.542,8.822,69.313,100.245,89.067
MILLSTONE-3,68.878,102.743,103.047,103.469,101.915,102.211,101.462,99.61,52.47,101.563,101.65,101.656,95.07
MONTICELLO,104.721,98.778,77.349,102.167,103.444,101.007,99.912,100.468,99.477,103.562,104.633,99.344,99.555
NINE MILE POINT-1,102.83,102.72,102.15,100.08,99.89,98.37,96.03,96.64,97.32,97.60,87.77,89.18,97.54
NINE MILE POINT-2,97.523,96.849,19.997,100.673,99.844,99.302,98.781,98.999,81.655,100.268,100.523,101.072,91.223
NORTH ANNA-1,103.179,102.36,6.038,72.921,93.528,99.841,99.957,100.34,101.603,102.136,103.051,103.577,90.619
NORTH ANNA-2,102.69,102.72,102.64,103.23,102.71,100.70,100.02,100.54,101.76,102.78,103.45,103.67,102.24
OCONEE-1,103.306,103.389,103.387,103.269,103.108,102.53,101.67,101.659,102.346,68.953,59.774,104.793,96.522
OCONEE-2,103.72,103.50,103.34,103.42,104.31,103.75,103.27,102.06,102.42,103.36,103.88,104.69,103.48
OCONEE-3,102.568,102.441,102.635,101.179,19.838,43.631,100.845,99.791,100.618,102.454,103.31,103.968,90.24
PALO VERDE-1,102.50,102.33,102.29,101.69,101.59,100.70,99.55,100.11,100.96,101.57,102.01,102.22,101.46
PALO VERDE-2,102.153,96.124,102.186,101.52,101.824,101.073,100.51,100.688,101.23,12.309,57.206,101.967,89.856
PALO VERDE-3,101.356,101.059,100.338,14.458,56.836,99.907,99.303,99.259,100.049,100.54,100.951,101.24,89.663
PEACH BOTTOM-2,93.434,102.201,101.295,101.358,98.61,97.059,70.574,96.096,89.6,50.615,81.94,103.549,90.44
PERRY-1,101.609,103.173,102.109,101.971,66.047,97.401,97.185,97.537,99.457,101.127,101.597,97.047,97.124
POINT BEACH-1,101.08,101.06,101.48,101.44,101.12,100.81,99.55,98.65,99.05,100.11,101.27,101.29,100.57
POINT BEACH-2,102.455,102.408,102.769,102.719,102.338,102.065,100.766,99.893,95.999,29.324,96.154,102.777,94.884
PRAIRIE ISLAND-1,0,85.786,106.62,102.669,99.936,88.254,101.626,99.493,63.29,0,0,0,62.152
PRAIRIE ISLAND-2,0,0,64.049,103.547,86.916,102.842,103.005,103.154,104.085,95.365,71.654,107.218,78.73
QUAD CITIES-1,104.00,103.73,102.55,102.81,100.94,101.12,100.63,100.36,101.18,101.54,102.93,102.71,102.03
QUAD CITIES-2,101.508,100.933,50.791,65.062,91.742,100.905,99.718,100.139,94.692,102.404,102.409,102.945,92.754
RIVER BEND-1,101.24,101.07,100.19,100.48,100.28,99.02,99.16,99.24,98.39,100.55,100.24,100.30,100.01
ROBINSON-2,105.226,105.61,105.617,105.265,104.389,102.803,102.153,103.063,103.883,104.548,13.565,83.258,95.028
SALEM-1,100.72,100.81,100.75,100.73,99.74,98.52,96.93,98.07,99.26,96.24,100.76,101.07,99.45
SALEM-2,100.25,98.353,99.417,99.847,98.904,98.084,96.425,95.444,95.418,13.807,5.737,100.701,83.536
SEABROOK-1,100.174,100.179,100.176,100.275,97.619,100.26,100.126,99.876,99.939,12.453,57.409,93.395,88.41
SEQUOYAH-1,101.002,101.241,65.476,0,97.303,98.466,98.347,70.343,85.885,24.068,100.811,101.333,78.651
SEQUOYAH-2,101.368,101.403,101.319,101.068,100.052,99.293,58.055,0,0,0,0,0,55.005
SOUTH TEXAS-1,70.22,102.085,88.497,100.741,98.858,99.738,74.811,95.725,100.698,12.566,64.294,104.542,84.222
SOUTH TEXAS-2,102.444,104.07,71.864,0,38.25,96.039,99.357,99.27,100.922,100.63,100.48,103.906,84.781
ST. LUCIE-1,101.993,102.206,23.759,53.439,101.851,101.65,90.336,88.888,100.821,101.509,92.737,102.238,88.399
ST. LUCIE-2,74.932,103.254,103.008,102.795,99.08,63.782,101.13,95.889,0,21.42,100.468,102.945,80.754
SUMMER-1,101.856,101.872,101.848,101.865,101.54,100.856,100.03,100.253,64.763,0,66.053,101.591,86.829
SURRY-1,103.733,103.884,103.452,20.165,0,83.446,99.643,100.222,100.915,102.148,103.595,103.838,85.411
SURRY-2,104.29,103.344,103.515,102.88,103.005,100.154,100.093,100.701,101.504,82.269,0,78.991,90.13
SUSQUEHANNA-1,101.643,101.224,72.289,13.273,98.774,98.753,98.565,99.051,81.277,99.944,100.23,99.987,88.854
SUSQUEHANNA-2,97.29,97.07,95.76,95.76,94.56,92.43,87.10,92.60,93.42,94.72,92.94,95.34,94.07
TURKEY POINT-3,104.84,104.855,103.888,103.949,102.615,102.337,101.718,102.229,102.281,36.807,44.16,94.342,91.966
TURKEY POINT-4,107.12,107.42,106.69,106.86,105.73,105.84,104.76,105.45,105.47,106.66,107.19,107.39,106.38,
VOGTLE-1,103.164,102.98,102.613,102.276,101.685,101.131,100.686,99.836,19.813,86.766,98.892,103.391,93.694
VOGTLE-2,98.931,103.401,97.501,102.533,101.771,92.186,100.679,100.815,101.257,102.279,102.607,103.237,100.595
VOGTLE-3,85.452,95.532,100.356,99.956,98.884,97.68,64.339,96.804,53.585,35.537,8.698,101.914,78.268
VOGTLE-4,0,0,0,0,94.345,81.822,97.118,97.81,95.513,98.553,89.714,74.471,74.23
WATERFORD-3,0,77.674,55.555,0,21.354,51.039,88.546,80.428,92.605,92.873,93.163,69.427,60.142
WATTS BAR-1,102.728,101.681,100.876,99.725,84.793,98.246,56.827,97.074,97.777,98.968,1.662,69.255,84.134
WATTS BAR-2,91.96,103.48,92.876,102.099,100.89,99.277,99.229,99.574,100.465,101.787,102.927,103.895,99.839
WOLF CREEK,102.212,102.269,88.029,0,64.568,100.376,99.918,85.848,100.726,99.454,102.138,102.244,87.361
