"ARMENIAN-2",96.92,96.23,93.39,71.76,50.24,0.00,0.00,0.00,39.25,96.40,99.94,99.22
"ATUCHA-1",79.23,95.87,97.30,71.66,95.87,79.88,98.74,98.73,94.80,11.20,43.55,97.58
"ATUCHA-2",0.00,5.63,18.65,25.08,30.51,30.69,18.55,31.34,41.59,44.96,48.81,48.55
"EMBALSE",0.00,13.53,40.91,77.56,96.58,89.88,86.46,100.45,99.21,99.98,93.89,51.48
"DOEL-1",0.00,0.00,60.75,102.13,101.61,99.95,97.84,98.34,97.58,11.69,0.00,0.00
"DOEL-2",0.00,77.65,101.16,101.06,100.66,99.49,98.53,97.52,87.50,0.00,0.00,0.00
"DOEL-3",101.91,80.72,100.38,100.83,101.30,22.47,18.01,98.19,99.49,101.11,101.69,102.15
"DOEL-4",90.81,99.56,99.00,98.39,98.71,97.84,94.76,84.39,91.25,98.91,99.62,99.35
"TIHANGE-1",101.95,101.58,101.22,100.39,99.98,97.63,96.68,96.57,97.37,98.56,100.64,92.37
"TIHANGE-2",0.00,0.00,0.00,0.00,0.00,0.00,84.43,97.11,98.08,16.94,44.53,100.40
"TIHANGE-3",93.72,99.75,99.93,100.13,99.57,96.81,96.67,96.50,97.85,99.15,100.31,100.31
"KOZLODUY-5",103.50,103.56,103.77,101.69,0.16,72.41,100.99,104.41,105.40,106.71,99.94,103.60
"KOZLODUY-6",101.30,102.60,102.63,102.13,102.07,100.84,97.99,97.74,66.24,22.67,100.26,103.36
"ANGRA-1",99.37,99.71,86.28,99.98,100.15,95.59,100.74,100.83,100.77,94.95,100.44,99.92
"ANGRA-2",93.54,99.62,86.38,61.90,29.04,101.08,100.21,101.25,101.08,99.44,100.75,99.53
"BRUCE-1",102.74,102.83,102.84,102.32,98.30,93.19,102.07,101.15,102.32,98.68,102.31,102.61
"BRUCE-2",103.40,103.58,103.53,102.07,83.39,95.16,90.32,102.86,101.13,88.11,0.00,66.01
"BRUCE-3",0.00,0.00,0.00,0.00,47.97,86.92,105.24,103.19,103.98,104.12,105.88,107.44
"BRUCE-4",98.37,97.77,75.29,53.87,93.04,77.28,102.67,102.24,101.92,103.84,104.64,105.34
"BRUCE-5",99.98,100.10,99.97,89.09,96.44,82.05,97.23,49.82,0.00,0.00,7.97,93.30
"BRUCE-6",95.00,99.14,99.14,98.15,22.15,90.76,96.27,97.62,98.27,98.06,97.95,98.56
"BRUCE-7",100.53,27.78,0.00,0.00,0.00,83.99,99.34,98.14,98.89,100.13,100.64,100.15
"BRUCE-8",100.88,100.81,100.73,98.74,97.31,91.75,98.13,98.74,99.52,99.00,100.85,100.99
"DARLINGTON-1",99.37,100.43,100.27,99.71,100.04,99.78,98.88,97.13,96.94,98.30,98.95,99.07
"DARLINGTON-2",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"DARLINGTON-3",98.58,99.68,98.68,99.76,99.62,99.81,36.49,89.31,97.83,99.43,76.87,101.32
"DARLINGTON-4",50.84,0.00,0.00,63.50,101.17,101.26,98.55,92.17,98.57,100.08,100.40,35.46
"PICKERING-1",97.50,95.48,94.85,99.65,72.81,98.79,98.52,96.92,95.57,97.44,97.53,98.96
"PICKERING-4",99.09,98.88,98.80,99.51,98.66,96.60,95.56,97.52,96.76,97.97,98.51,98.27
"PICKERING-5",97.52,98.93,98.22,98.22,98.54,98.06,97.30,96.77,7.21,0.00,0.00,1.29
