"ATUCHA-1",0.00,0.00,6.41,99.55,73.92,89.79,100.82,100.57,100.35,99.66,99.33,52.86
"EMBALSE",99.04,99.07,99.32,99.74,100.19,100.26,100.48,100.44,100.27,66.74,78.09,99.21
"ARMENIAN-2",20.30,93.77,92.70,9.50,0.00,0.00,85.28,90.72,90.89,82.66,66.91,95.71
"DOEL-1",102.39,102.33,102.11,101.89,101.27,75.98,98.60,57.27,9.11,100.79,101.72,102.82
"DOEL-2",102.40,102.27,101.95,101.25,85.58,16.65,100.03,85.70,100.86,102.15,102.71,96.26
"DOEL-3",100.67,97.25,20.54,96.47,82.83,82.13,96.23,96.28,99.08,100.41,100.51,100.81
"DOEL-4",99.08,99.82,95.97,99.32,99.18,96.47,0.99,96.80,98.58,99.35,99.47,99.11
"TIHANGE-1",101.17,101.21,97.22,99.25,85.62,92.77,95.54,82.27,86.41,101.53,96.83,98.37
"TIHANGE-2",101.60,102.33,101.70,100.50,83.36,95.31,89.80,93.11,99.44,57.51,6.75,101.77
"TIHANGE-3",101.64,99.03,86.58,24.41,41.63,97.83,95.69,90.85,97.86,99.37,99.91,99.54
"ANGRA-1",74.12,76.39,76.10,78.45,78.21,73.99,78.35,16.07,0.00,0.00,57.91,78.26
"ANGRA-2",79.29,79.28,79.14,36.78,59.01,99.74,98.37,100.46,100.68,81.90,97.33,99.36
"KOZLODUY-3",83.93,102.99,100.82,52.36,38.35,35.43,0.00,25.63,91.35,99.92,102.13,102.37
"KOZLODUY-4",99.90,100.34,96.00,0.00,0.00,8.62,57.83,87.57,97.20,99.69,100.99,100.59
"KOZLODUY-5",71.13,69.07,69.09,69.24,63.48,61.40,61.61,45.82,68.67,69.52,76.38,79.51
"KOZLODUY-6",101.01,98.12,92.94,97.61,62.57,84.38,83.00,85.66,2.80,0.00,0.00,80.47
"BRUCE-4",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.19,91.53
"BRUCE-5",99.72,98.93,100.83,15.62,0.00,10.85,99.41,97.85,98.82,98.25,98.89,99.67
"BRUCE-6",100.98,100.66,100.43,100.93,100.42,100.18,99.40,68.26,99.56,99.72,100.40,100.31
"BRUCE-7",98.91,99.54,100.09,100.41,100.10,99.64,96.26,97.60,99.33,99.27,91.17,84.98
"BRUCE-8",100.18,100.38,99.91,100.12,100.62,100.28,99.06,97.70,64.01,0.00,0.00,0.00
"DARLINGTON-1",95.51,91.48,95.69,94.23,95.98,98.09,97.25,81.21,95.04,6.05,93.87,77.93
"DARLINGTON-2",95.69,93.75,96.49,97.13,96.48,98.18,97.79,81.37,81.40,5.85,3.70,98.50
"DARLINGTON-3",94.57,95.71,97.02,97.66,97.01,98.97,98.42,91.21,95.45,14.09,84.11,98.76
"DARLINGTON-4",98.14,97.77,98.00,36.25,0.00,77.74,98.32,83.33,95.76,12.42,48.33,99.97
"GENTILLY-2",96.77,97.99,97.97,97.11,97.95,78.31,97.43,95.39,0.00,0.00,0.00,11.39
"PICKERING-1",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PICKERING-4",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.07,73.82,49.35,92.89
"PICKERING-5",85.98,51.06,37.31,29.21,87.08,35.97,99.53,65.10,83.26,96.77,99.86,100.00
"PICKERING-6",82.59,88.20,59.18,87.99,98.55,99.31,90.81,47.54,94.72,99.87,20.64,0.00
"PICKERING-7",95.72,19.83,0.00,0.00,0.00,0.00,0.00,1.49,80.87,86.00,94.28,95.82
"PICKERING-8",93.86,96.51,52.84,96.60,97.22,85.89,80.98,68.73,82.57,96.42,96.29,94.51
"POINT LEPREAU",96.09,87.88,95.33,95.01,94.88,94.39,94.08,94.54,36.79,43.30,94.87,94.90
"CEFR",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"DAYA BAY-1",98.76,96.09,64.14,23.25,99.94,99.77,98.95,92.90,98.59,99.98,100.37,100.58
"DAYA BAY-2",81.45,0.00,35.22,98.22,99.27,99.20,98.42,98.25,97.86,98.97,99.83,100.33
"LINGAO-1",91.09,88.42,98.61,55.47,0.00,61.12,97.80,99.32,98.73,99.98,100.60,41.04
"LINGAO-2",61.87,66.19,101.58,101.05,100.28,99.39,100.23,100.24,99.05,99.15,83.45,0.00
"QINSHAN-1",99.59,91.42,102.63,102.79,102.53,102.54,100.23,99.66,100.28,67.63,0.00,102.59
"QINSHAN 2-1",85.68,93.24,101.32,10.49,0.00,73.66,100.34,100.19,101.02,98.21,103.44,104.11
"QINSHAN 3-1",101.67,95.86,102.76,76.75,53.25,82.97,98.73,97.27,97.32,101.94,80.56,101.08
"CHINSHAN-1",100.96,100.24,100.64,100.19,99.40,96.13,97.14,97.63,97.85,98.82,99.29,100.18
"CHINSHAN-2",102.01,101.31,100.88,100.13,99.68,99.55,97.98,94.92,20.02,17.88,101.89,101.99
"KUOSHENG-1",98.23,80.72,0.00,0.00,64.05,97.09,96.67,97.28,97.95,99.59,99.40,99.98
"KUOSHENG-2",81.94,97.48,97.85,98.03,96.67,97.85,95.52,96.46,94.55,96.47,94.64,55.21
"MAANSHAN-1",101.41,100.81,101.66,71.59,0.00,71.87,100.90,100.93,88.18,100.95,100.87,100.82
"MAANSHAN-2",101.83,102.23,102.71,101.44,101.88,91.68,92.74,100.79,84.01,85.08,0.00,71.98
"DUKOVANY-1",102.68,102.91,96.98,101.98,101.28,100.43,76.86,0.00,28.07,101.80,94.87,101.74
"DUKOVANY-2",101.15,101.11,100.62,100.68,67.25,14.54,95.80,97.13,96.55,102.05,101.79,102.33
"DUKOVANY-3",101.94,102.47,99.16,31.33,49.70,99.18,99.60,99.75,101.38,102.22,102.32,101.64
"DUKOVANY-4",102.21,102.75,102.34,102.28,100.38,98.81,99.11,99.09,101.15,92.51,0.00,98.85
"TEMELIN-1",86.56,0.00,0.00,5.89,92.62,93.65,103.76,17.46,99.74,105.39,104.13,104.45
"TEMELIN-2",18.31,62.95,26.46,88.82,92.12,99.40,94.30,99.71,84.43,37.52,94.04,91.84
"LOVIISA-1",100.84,101.14,100.78,101.34,100.10,99.66,86.46,16.17,99.53,99.95,100.65,101.01
"LOVIISA-2",101.94,101.80,101.71,101.94,70.85,100.55,96.44,62.64,37.07,72.13,101.12,101.87
"OLKILUOTO-1",101.40,100.62,101.19,101.06,79.13,79.42,98.84,98.32,100.09,100.39,101.08,100.98
"OLKILUOTO-2",101.08,101.19,100.81,100.15,49.20,95.91,97.79,98.25,99.86,100.67,100.87,101.18
"BELLEVILLE-1",98.64,97.20,86.14,28.56,0.00,23.52,94.41,91.03,94.60,87.41,98.15,79.68
"BELLEVILLE-2",98.04,98.88,92.75,87.20,85.15,88.59,93.56,93.72,58.58,0.00,15.03,91.14
"BLAYAIS-1",0.00,0.00,0.00,0.41,89.07,43.25,96.67,61.20,98.30,98.35,93.78,97.26
"BLAYAIS-2",100.79,101.21,83.93,49.35,0.00,0.00,0.00,53.81,83.87,104.29,104.90,100.56
"BLAYAIS-3",101.28,101.27,99.14,95.85,50.48,58.17,39.75,93.86,87.05,7.05,47.57,101.04
