0000.0,13.0885,0.0,-8.8381,0.0
1221.5,12.5815,-1.2638,-3.6426,-5.5281
3480.0,7.9565,-6.4761,5.5283,-3.0807
3630.0,7.9565,-6.4761,5.5283,-3.0807
5600.0,7.9565,-6.4761,5.5283,-3.0807
5701.0,5.3197,-1.4836,0.0,0.0
5771.0,11.2494,-8.0298,0.0,0.0
5971.0,7.1089,-3.8045,0.0,0.0
6151.0,2.6910,0.6924,0.0,0.0
6291.0,2.6910,0.6924,0.0,0.0
6346.6,2.900,0.0,0.0,0.0
6356.0,2.600,0.0,0.0,0.0
6380.0,1.020,0.0,0.0,0.0
6371.0,0.0,0.0,0.0,0.0
